"rows";"cols";"tiles";"n_tiles";"strategy";"n_simulations";"score";"solution_found";"n_tiles_placed";"created_on";"external_id"
"16";"64";"[[3, 1], [8, 1], [13, 1], [7, 2], [11, 2], [5, 3], [10, 3], [11, 3], [12, 3], [8, 4], [9, 4], [11, 4], [11, 5], [10, 6], [13, 6], [11, 7], [11, 8], [13, 9], [12, 10], [13, 11]]";"20";"avg_depth";"100";"2.0";"False";"306532";"2020-03-19 05:08:14.796946+00:00";"23264"
"19";"56";"[[4, 1], [5, 1], [14, 1], [11, 2], [4, 3], [5, 3], [12, 3], [14, 3], [5, 4], [9, 4], [14, 4], [7, 5], [7, 6], [10, 6], [11, 6], [12, 7], [9, 8], [15, 8], [13, 11], [15, 12]]";"20";"max_depth";"100";"2.0";"False";"237146";"2020-03-19 05:01:45.466049+00:00";"23398"
"19";"56";"[[4, 1], [5, 1], [14, 1], [11, 2], [4, 3], [5, 3], [12, 3], [14, 3], [5, 4], [9, 4], [14, 4], [7, 5], [7, 6], [10, 6], [11, 6], [12, 7], [9, 8], [15, 8], [13, 11], [15, 12]]";"20";"avg_depth";"100";"3.0";"False";"274535";"2020-03-19 05:01:30.530393+00:00";"23398"
"19";"56";"[[3, 1], [9, 1], [13, 1], [5, 2], [6, 2], [8, 2], [12, 3], [13, 3], [10, 4], [12, 4], [14, 4], [8, 6], [9, 6], [10, 6], [11, 6], [9, 8], [12, 8], [13, 8], [14, 9], [13, 12]]";"20";"max_depth";"100";"2.0";"False";"243447";"2020-03-19 04:55:15.469017+00:00";"23363"
"19";"56";"[[3, 1], [9, 1], [13, 1], [5, 2], [6, 2], [8, 2], [12, 3], [13, 3], [10, 4], [12, 4], [14, 4], [8, 6], [9, 6], [10, 6], [11, 6], [9, 8], [12, 8], [13, 8], [14, 9], [13, 12]]";"20";"avg_depth";"100";"1.0";"False";"306398";"2020-03-19 04:55:01.089727+00:00";"23363"
"19";"56";"[[9, 2], [11, 2], [8, 3], [9, 3], [11, 3], [12, 3], [6, 4], [7, 4], [10, 4], [11, 4], [12, 4], [6, 5], [7, 6], [11, 6], [8, 7], [12, 7], [9, 8], [12, 9], [13, 10], [12, 11]]";"20";"max_depth";"100";"2.0";"False";"198092";"2020-03-19 04:45:45.764902+00:00";"23263"
"19";"56";"[[9, 2], [11, 2], [8, 3], [9, 3], [11, 3], [12, 3], [6, 4], [7, 4], [10, 4], [11, 4], [12, 4], [6, 5], [7, 6], [11, 6], [8, 7], [12, 7], [9, 8], [12, 9], [13, 10], [12, 11]]";"20";"avg_depth";"100";"4.0";"False";"210140";"2020-03-19 04:45:43.061693+00:00";"23263"
"13";"69";"[[2, 1], [4, 1], [10, 1], [8, 2], [9, 2], [10, 2], [11, 2], [4, 3], [8, 3], [9, 4], [10, 4], [11, 4], [13, 4], [13, 5], [8, 6], [8, 7], [12, 8], [13, 8], [12, 9], [12, 10]]";"20";"max_depth";"100";"1.0";"False";"320796";"2020-03-19 04:37:33.263651+00:00";"23259"
"13";"69";"[[2, 1], [4, 1], [10, 1], [8, 2], [9, 2], [10, 2], [11, 2], [4, 3], [8, 3], [9, 4], [10, 4], [11, 4], [13, 4], [13, 5], [8, 6], [8, 7], [12, 8], [13, 8], [12, 9], [12, 10]]";"20";"avg_depth";"100";"2.0";"False";"351502";"2020-03-19 04:37:16.255396+00:00";"23259"
"27";"36";"[[6, 1], [8, 1], [13, 1], [3, 2], [4, 2], [9, 2], [11, 2], [12, 2], [8, 3], [9, 3], [11, 3], [12, 5], [8, 7], [9, 7], [9, 8], [10, 8], [10, 9], [11, 9], [12, 10], [13, 11]]";"20";"max_depth";"100";"2.0";"False";"186165";"2020-03-19 04:32:01.880972+00:00";"23256"
"27";"36";"[[6, 1], [8, 1], [13, 1], [3, 2], [4, 2], [9, 2], [11, 2], [12, 2], [8, 3], [9, 3], [11, 3], [12, 5], [8, 7], [9, 7], [9, 8], [10, 8], [10, 9], [11, 9], [12, 10], [13, 11]]";"20";"avg_depth";"100";"2.0";"False";"248105";"2020-03-19 04:31:49.974233+00:00";"23256"
"22";"38";"[[10, 1], [13, 1], [7, 2], [10, 2], [11, 2], [6, 3], [11, 3], [12, 3], [7, 4], [10, 4], [11, 4], [13, 4], [7, 5], [10, 5], [7, 6], [8, 6], [13, 6], [11, 7], [9, 8], [13, 8]]";"20";"max_depth";"100";"1.0";"False";"224771";"2020-03-19 04:22:43.361543+00:00";"23252"
"22";"38";"[[10, 1], [13, 1], [7, 2], [10, 2], [11, 2], [6, 3], [11, 3], [12, 3], [7, 4], [10, 4], [11, 4], [13, 4], [7, 5], [10, 5], [7, 6], [8, 6], [13, 6], [11, 7], [9, 8], [13, 8]]";"20";"avg_depth";"100";"1.0";"False";"254196";"2020-03-19 04:22:17.391061+00:00";"23252"
"15";"55";"[[2, 1], [5, 1], [6, 1], [9, 1], [4, 2], [6, 2], [7, 2], [8, 2], [10, 3], [13, 3], [7, 4], [10, 4], [11, 4], [9, 5], [11, 5], [10, 7], [12, 7], [10, 9], [12, 9], [12, 10]]";"20";"max_depth";"100";"2.0";"False";"283302";"2020-03-19 04:15:08.943289+00:00";"23250"
"15";"55";"[[2, 1], [5, 1], [6, 1], [9, 1], [4, 2], [6, 2], [7, 2], [8, 2], [10, 3], [13, 3], [7, 4], [10, 4], [11, 4], [9, 5], [11, 5], [10, 7], [12, 7], [10, 9], [12, 9], [12, 10]]";"20";"avg_depth";"100";"2.0";"False";"328418";"2020-03-19 04:14:54.626874+00:00";"23250"
"19";"51";"[[3, 1], [10, 1], [11, 1], [12, 1], [3, 2], [9, 2], [5, 4], [12, 4], [13, 4], [9, 5], [9, 6], [10, 6], [11, 6], [13, 6], [8, 7], [11, 7], [13, 7], [9, 8], [10, 8], [11, 10]]";"20";"max_depth";"100";"3.0";"False";"239074";"2020-03-19 04:09:04.902894+00:00";"23247"
"19";"51";"[[3, 1], [10, 1], [11, 1], [12, 1], [3, 2], [9, 2], [5, 4], [12, 4], [13, 4], [9, 5], [9, 6], [10, 6], [11, 6], [13, 6], [8, 7], [11, 7], [13, 7], [9, 8], [10, 8], [11, 10]]";"20";"avg_depth";"100";"3.0";"False";"261390";"2020-03-19 04:08:38.079610+00:00";"23247"
"29";"30";"[[3, 1], [4, 1], [12, 1], [4, 2], [12, 2], [4, 3], [6, 3], [7, 3], [8, 3], [6, 4], [12, 4], [10, 5], [11, 5], [13, 5], [9, 6], [10, 6], [10, 7], [11, 8], [11, 10], [12, 10]]";"20";"max_depth";"100";"2.0";"False";"133119";"2020-03-19 04:03:37.410073+00:00";"23240"
"29";"30";"[[3, 1], [4, 1], [12, 1], [4, 2], [12, 2], [4, 3], [6, 3], [7, 3], [8, 3], [6, 4], [12, 4], [10, 5], [11, 5], [13, 5], [9, 6], [10, 6], [10, 7], [11, 8], [11, 10], [12, 10]]";"20";"avg_depth";"100";"1.0";"False";"227670";"2020-03-19 04:03:09.741938+00:00";"23240"
"27";"39";"[[5, 1], [9, 1], [10, 1], [7, 2], [8, 2], [4, 3], [5, 3], [6, 3], [7, 3], [11, 3], [8, 5], [8, 6], [8, 7], [11, 7], [13, 7], [13, 8], [11, 9], [11, 10], [12, 11], [13, 11]]";"20";"max_depth";"100";"2.0";"False";"176170";"2020-03-19 03:56:31.527270+00:00";"23233"
"27";"39";"[[5, 1], [9, 1], [10, 1], [7, 2], [8, 2], [4, 3], [5, 3], [6, 3], [7, 3], [11, 3], [8, 5], [8, 6], [8, 7], [11, 7], [13, 7], [13, 8], [11, 9], [11, 10], [12, 11], [13, 11]]";"20";"avg_depth";"100";"2.0";"False";"223999";"2020-03-19 03:56:24.533625+00:00";"23233"
"21";"49";"[[3, 1], [8, 1], [11, 1], [12, 1], [7, 2], [10, 2], [11, 2], [6, 3], [11, 3], [11, 4], [7, 6], [8, 6], [8, 7], [9, 7], [12, 7], [12, 8], [13, 8], [11, 9], [12, 10], [12, 11]]";"20";"max_depth";"100";"3.0";"False";"249336";"2020-03-19 03:50:06.547386+00:00";"23257"
"21";"49";"[[3, 1], [8, 1], [11, 1], [12, 1], [7, 2], [10, 2], [11, 2], [6, 3], [11, 3], [11, 4], [7, 6], [8, 6], [8, 7], [9, 7], [12, 7], [12, 8], [13, 8], [11, 9], [12, 10], [12, 11]]";"20";"avg_depth";"100";"2.0";"False";"259514";"2020-03-19 03:49:45.973082+00:00";"23257"
"21";"49";"[[3, 1], [8, 1], [13, 1], [4, 2], [9, 2], [8, 3], [11, 3], [9, 4], [13, 4], [6, 5], [7, 5], [7, 6], [11, 6], [12, 6], [8, 7], [12, 7], [11, 9], [12, 9], [11, 10], [12, 11]]";"20";"max_depth";"100";"3.0";"False";"212710";"2020-03-19 03:42:38.150554+00:00";"23234"
"21";"49";"[[3, 1], [8, 1], [13, 1], [4, 2], [9, 2], [8, 3], [11, 3], [9, 4], [13, 4], [6, 5], [7, 5], [7, 6], [11, 6], [12, 6], [8, 7], [12, 7], [11, 9], [12, 9], [11, 10], [12, 11]]";"20";"avg_depth";"100";"3.0";"False";"229932";"2020-03-19 03:42:27.243558+00:00";"23234"
"21";"49";"[[2, 1], [5, 1], [6, 1], [8, 1], [12, 1], [13, 1], [4, 3], [9, 3], [8, 4], [13, 4], [11, 5], [12, 5], [9, 6], [12, 6], [9, 8], [10, 8], [12, 9], [13, 9], [11, 10], [12, 11]]";"20";"max_depth";"100";"2.0";"False";"250813";"2020-03-19 03:35:23.689866+00:00";"23228"
"21";"49";"[[2, 1], [5, 1], [6, 1], [8, 1], [12, 1], [13, 1], [4, 3], [9, 3], [8, 4], [13, 4], [11, 5], [12, 5], [9, 6], [12, 6], [9, 8], [10, 8], [12, 9], [13, 9], [11, 10], [12, 11]]";"20";"avg_depth";"100";"2.0";"False";"272632";"2020-03-19 03:34:56.684628+00:00";"23228"
"19";"40";"[[5, 1], [7, 1], [8, 1], [11, 1], [12, 1], [5, 2], [6, 2], [11, 2], [12, 2], [5, 3], [13, 3], [5, 4], [11, 4], [7, 5], [7, 6], [10, 7], [10, 8], [11, 8], [12, 8], [12, 10]]";"20";"max_depth";"100";"2.0";"False";"257488";"2020-03-19 03:28:00.502874+00:00";"23225"
"19";"40";"[[5, 1], [7, 1], [8, 1], [11, 1], [12, 1], [5, 2], [6, 2], [11, 2], [12, 2], [5, 3], [13, 3], [5, 4], [11, 4], [7, 5], [7, 6], [10, 7], [10, 8], [11, 8], [12, 8], [12, 10]]";"20";"avg_depth";"100";"2.0";"False";"301597";"2020-03-19 03:27:32.500559+00:00";"23225"
"20";"53";"[[4, 1], [8, 1], [11, 1], [14, 1], [4, 2], [11, 2], [13, 2], [9, 3], [11, 3], [6, 4], [12, 4], [6, 5], [10, 5], [10, 6], [13, 6], [9, 7], [14, 8], [12, 11], [14, 11], [13, 12]]";"20";"max_depth";"100";"1.0";"False";"254766";"2020-03-19 03:20:22.518503+00:00";"23286"
"20";"53";"[[4, 1], [8, 1], [11, 1], [14, 1], [4, 2], [11, 2], [13, 2], [9, 3], [11, 3], [6, 4], [12, 4], [6, 5], [10, 5], [10, 6], [13, 6], [9, 7], [14, 8], [12, 11], [14, 11], [13, 12]]";"20";"avg_depth";"100";"2.0";"False";"279315";"2020-03-19 03:20:07.914215+00:00";"23286"
"20";"53";"[[2, 1], [4, 1], [12, 1], [3, 2], [5, 2], [4, 3], [7, 3], [7, 4], [13, 4], [11, 5], [11, 6], [12, 6], [8, 7], [9, 7], [11, 7], [12, 7], [9, 8], [12, 9], [13, 9], [13, 11]]";"20";"max_depth";"100";"2.0";"False";"199180";"2020-03-19 03:13:50.266416+00:00";"23219"
"20";"53";"[[2, 1], [4, 1], [12, 1], [3, 2], [5, 2], [4, 3], [7, 3], [7, 4], [13, 4], [11, 5], [11, 6], [12, 6], [8, 7], [9, 7], [11, 7], [12, 7], [9, 8], [12, 9], [13, 9], [13, 11]]";"20";"avg_depth";"100";"2.0";"False";"250577";"2020-03-19 03:13:23.426584+00:00";"23219"
"23";"49";"[[5, 2], [6, 2], [8, 2], [4, 3], [6, 3], [7, 3], [9, 3], [12, 3], [6, 4], [12, 4], [11, 5], [12, 5], [12, 6], [8, 7], [9, 7], [13, 7], [10, 9], [13, 9], [13, 11], [13, 12]]";"20";"max_depth";"100";"3.0";"False";"170707";"2020-03-19 03:08:28.424195+00:00";"23244"
"23";"49";"[[5, 2], [6, 2], [8, 2], [4, 3], [6, 3], [7, 3], [9, 3], [12, 3], [6, 4], [12, 4], [11, 5], [12, 5], [12, 6], [8, 7], [9, 7], [13, 7], [10, 9], [13, 9], [13, 11], [13, 12]]";"20";"avg_depth";"100";"5.0";"False";"161530";"2020-03-19 03:08:21.746236+00:00";"23244"
"23";"49";"[[9, 1], [4, 2], [8, 2], [13, 2], [5, 3], [6, 3], [11, 3], [12, 3], [6, 4], [9, 4], [6, 5], [11, 6], [8, 7], [10, 7], [12, 7], [13, 7], [10, 8], [13, 10], [13, 11], [13, 12]]";"20";"max_depth";"100";"3.0";"False";"177768";"2020-03-19 03:01:24.571647+00:00";"23218"
"23";"49";"[[9, 1], [4, 2], [8, 2], [13, 2], [5, 3], [6, 3], [11, 3], [12, 3], [6, 4], [9, 4], [6, 5], [11, 6], [8, 7], [10, 7], [12, 7], [13, 7], [10, 8], [13, 10], [13, 11], [13, 12]]";"20";"avg_depth";"100";"2.0";"False";"229915";"2020-03-19 03:00:59.156527+00:00";"23218"
"19";"59";"[[11, 1], [12, 1], [7, 2], [12, 2], [5, 3], [8, 3], [9, 3], [10, 3], [8, 4], [10, 4], [13, 4], [9, 5], [9, 6], [12, 6], [13, 7], [11, 8], [13, 8], [11, 10], [12, 10], [13, 12]]";"20";"max_depth";"100";"2.0";"False";"231911";"2020-03-19 02:54:14.208768+00:00";"23235"
"19";"59";"[[11, 1], [12, 1], [7, 2], [12, 2], [5, 3], [8, 3], [9, 3], [10, 3], [8, 4], [10, 4], [13, 4], [9, 5], [9, 6], [12, 6], [13, 7], [11, 8], [13, 8], [11, 10], [12, 10], [13, 12]]";"20";"avg_depth";"100";"3.0";"False";"246581";"2020-03-19 02:53:48.732700+00:00";"23235"
"19";"59";"[[3, 1], [7, 1], [10, 1], [13, 1], [3, 2], [8, 2], [6, 4], [10, 4], [6, 5], [7, 5], [11, 6], [13, 6], [8, 7], [9, 7], [13, 7], [12, 8], [12, 9], [13, 9], [13, 10], [12, 11]]";"20";"max_depth";"100";"3.0";"False";"241266";"2020-03-19 02:47:38.412523+00:00";"23210"
"19";"59";"[[3, 1], [7, 1], [10, 1], [13, 1], [3, 2], [8, 2], [6, 4], [10, 4], [6, 5], [7, 5], [11, 6], [13, 6], [8, 7], [9, 7], [13, 7], [12, 8], [12, 9], [13, 9], [13, 10], [12, 11]]";"20";"avg_depth";"100";"3.0";"False";"262675";"2020-03-19 02:47:13.664149+00:00";"23210"
"20";"58";"[[5, 1], [11, 1], [6, 2], [7, 2], [11, 2], [13, 2], [8, 4], [8, 5], [9, 5], [10, 5], [11, 5], [13, 5], [8, 7], [11, 7], [9, 8], [11, 9], [13, 9], [11, 10], [12, 10], [12, 11]]";"20";"max_depth";"100";"2.0";"False";"230089";"2020-03-19 02:32:31.815587+00:00";"23203"
"20";"58";"[[5, 1], [11, 1], [6, 2], [7, 2], [11, 2], [13, 2], [8, 4], [8, 5], [9, 5], [10, 5], [11, 5], [13, 5], [8, 7], [11, 7], [9, 8], [11, 9], [13, 9], [11, 10], [12, 10], [12, 11]]";"20";"avg_depth";"100";"2.0";"False";"233869";"2020-03-19 02:32:07.641180+00:00";"23203"
"23";"43";"[[3, 1], [4, 1], [12, 1], [3, 2], [4, 2], [7, 2], [13, 3], [7, 4], [8, 4], [9, 4], [10, 4], [13, 5], [7, 6], [9, 6], [12, 6], [9, 7], [11, 8], [11, 10], [13, 10], [13, 11]]";"20";"max_depth";"100";"2.0";"False";"190445";"2020-03-19 02:19:41.815203+00:00";"23201"
"23";"43";"[[3, 1], [4, 1], [12, 1], [3, 2], [4, 2], [7, 2], [13, 3], [7, 4], [8, 4], [9, 4], [10, 4], [13, 5], [7, 6], [9, 6], [12, 6], [9, 7], [11, 8], [11, 10], [13, 10], [13, 11]]";"20";"avg_depth";"100";"3.0";"False";"246098";"2020-03-19 02:19:30.348079+00:00";"23201"
"14";"77";"[[13, 1], [7, 2], [12, 2], [4, 3], [13, 3], [6, 4], [8, 4], [9, 4], [11, 4], [12, 4], [7, 5], [10, 5], [9, 6], [8, 7], [11, 7], [12, 7], [13, 7], [12, 9], [13, 9], [12, 10]]";"20";"max_depth";"100";"2.0";"False";"282585";"2020-03-19 02:01:50.716308+00:00";"23222"
"14";"77";"[[13, 1], [7, 2], [12, 2], [4, 3], [13, 3], [6, 4], [8, 4], [9, 4], [11, 4], [12, 4], [7, 5], [10, 5], [9, 6], [8, 7], [11, 7], [12, 7], [13, 7], [12, 9], [13, 9], [12, 10]]";"20";"avg_depth";"100";"3.0";"False";"300804";"2020-03-19 02:01:23.408947+00:00";"23222"
"14";"77";"[[3, 2], [5, 2], [10, 2], [11, 2], [6, 3], [10, 3], [11, 3], [7, 4], [11, 4], [13, 4], [6, 5], [8, 5], [9, 5], [13, 6], [9, 7], [13, 7], [11, 9], [13, 9], [12, 10], [12, 11]]";"20";"max_depth";"100";"3.0";"False";"288215";"2020-03-19 01:43:39.414305+00:00";"23195"
"14";"77";"[[3, 2], [5, 2], [10, 2], [11, 2], [6, 3], [10, 3], [11, 3], [7, 4], [11, 4], [13, 4], [6, 5], [8, 5], [9, 5], [13, 6], [9, 7], [13, 7], [11, 9], [13, 9], [12, 10], [12, 11]]";"20";"avg_depth";"100";"2.0";"False";"314102";"2020-03-19 01:43:13.679048+00:00";"23195"
"14";"73";"[[6, 1], [9, 1], [3, 2], [13, 2], [7, 3], [8, 3], [11, 3], [9, 4], [12, 4], [8, 5], [9, 5], [10, 5], [8, 6], [9, 6], [13, 6], [10, 7], [10, 8], [11, 9], [13, 9], [12, 11]]";"20";"max_depth";"100";"2.0";"False";"288110";"2020-03-19 01:25:57.420296+00:00";"23253"
"14";"73";"[[6, 1], [9, 1], [3, 2], [13, 2], [7, 3], [8, 3], [11, 3], [9, 4], [12, 4], [8, 5], [9, 5], [10, 5], [8, 6], [9, 6], [13, 6], [10, 7], [10, 8], [11, 9], [13, 9], [12, 11]]";"20";"avg_depth";"100";"3.0";"False";"310248";"2020-03-19 01:25:48.632901+00:00";"23253"
"14";"73";"[[8, 1], [9, 1], [10, 1], [12, 1], [4, 3], [5, 3], [7, 3], [9, 3], [13, 3], [10, 4], [9, 6], [10, 6], [13, 6], [9, 7], [11, 7], [13, 7], [9, 8], [12, 8], [12, 9], [13, 10]]";"20";"max_depth";"100";"2.0";"False";"316212";"2020-03-19 01:06:24.790085+00:00";"23216"
"14";"73";"[[8, 1], [9, 1], [10, 1], [12, 1], [4, 3], [5, 3], [7, 3], [9, 3], [13, 3], [10, 4], [9, 6], [10, 6], [13, 6], [9, 7], [11, 7], [13, 7], [9, 8], [12, 8], [12, 9], [13, 10]]";"20";"avg_depth";"100";"2.0";"False";"342294";"2020-03-19 01:05:59.558311+00:00";"23216"
"14";"73";"[[4, 1], [5, 1], [6, 1], [9, 1], [12, 1], [8, 2], [11, 2], [5, 3], [8, 3], [9, 3], [10, 3], [6, 5], [8, 6], [10, 7], [13, 8], [11, 9], [12, 9], [12, 10], [13, 10], [13, 11]]";"20";"max_depth";"100";"2.0";"False";"352797";"2020-03-19 00:46:50.896474+00:00";"23190"
"14";"73";"[[4, 1], [5, 1], [6, 1], [9, 1], [12, 1], [8, 2], [11, 2], [5, 3], [8, 3], [9, 3], [10, 3], [6, 5], [8, 6], [10, 7], [13, 8], [11, 9], [12, 9], [12, 10], [13, 10], [13, 11]]";"20";"avg_depth";"100";"2.0";"False";"346501";"2020-03-19 00:46:26.501981+00:00";"23190"
"17";"58";"[[3, 1], [4, 1], [6, 1], [8, 1], [9, 1], [13, 1], [13, 2], [13, 3], [10, 4], [8, 5], [11, 5], [13, 5], [9, 6], [10, 6], [8, 7], [9, 7], [13, 7], [11, 8], [11, 10], [13, 12]]";"20";"max_depth";"100";"2.0";"False";"284184";"2020-03-19 00:29:39.430748+00:00";"23266"
"17";"58";"[[3, 1], [4, 1], [6, 1], [8, 1], [9, 1], [13, 1], [13, 2], [13, 3], [10, 4], [8, 5], [11, 5], [13, 5], [9, 6], [10, 6], [8, 7], [9, 7], [13, 7], [11, 8], [11, 10], [13, 12]]";"20";"avg_depth";"100";"2.0";"False";"290044";"2020-03-19 00:29:27.439442+00:00";"23266"
"17";"58";"[[3, 1], [5, 1], [8, 1], [10, 1], [8, 2], [11, 2], [6, 3], [7, 3], [9, 3], [12, 3], [7, 4], [11, 5], [13, 5], [11, 6], [9, 7], [13, 7], [10, 8], [12, 8], [12, 10], [13, 12]]";"20";"max_depth";"100";"3.0";"False";"297166";"2020-03-19 00:12:13.286563+00:00";"23188"
"17";"58";"[[3, 1], [5, 1], [8, 1], [10, 1], [8, 2], [11, 2], [6, 3], [7, 3], [9, 3], [12, 3], [7, 4], [11, 5], [13, 5], [11, 6], [9, 7], [13, 7], [10, 8], [12, 8], [12, 10], [13, 12]]";"20";"avg_depth";"100";"3.0";"False";"307701";"2020-03-19 00:11:51.772687+00:00";"23188"
"23";"58";"[[11, 1], [4, 2], [7, 2], [13, 2], [5, 3], [11, 3], [13, 4], [6, 5], [12, 5], [10, 6], [11, 6], [12, 6], [10, 7], [12, 7], [12, 8], [12, 9], [11, 10], [12, 10], [13, 11], [13, 12]]";"20";"max_depth";"100";"1.0";"False";"201854";"2020-03-18 23:59:35.000274+00:00";"23187"
"23";"58";"[[11, 1], [4, 2], [7, 2], [13, 2], [5, 3], [11, 3], [13, 4], [6, 5], [12, 5], [10, 6], [11, 6], [12, 6], [10, 7], [12, 7], [12, 8], [12, 9], [11, 10], [12, 10], [13, 11], [13, 12]]";"20";"avg_depth";"100";"4.0";"False";"213386";"2020-03-18 23:59:23.665409+00:00";"23187"
"18";"71";"[[5, 1], [6, 1], [15, 1], [8, 2], [10, 2], [12, 2], [6, 3], [11, 3], [13, 3], [15, 3], [16, 3], [13, 4], [16, 4], [7, 6], [15, 8], [12, 9], [13, 9], [11, 10], [13, 12], [16, 15]]";"20";"max_depth";"100";"2.0";"False";"299463";"2020-03-18 23:41:11.479231+00:00";"23484"
"18";"71";"[[5, 1], [6, 1], [15, 1], [8, 2], [10, 2], [12, 2], [6, 3], [11, 3], [13, 3], [15, 3], [16, 3], [13, 4], [16, 4], [7, 6], [15, 8], [12, 9], [13, 9], [11, 10], [13, 12], [16, 15]]";"20";"avg_depth";"100";"2.0";"False";"336780";"2020-03-18 23:40:49.998314+00:00";"23484"
"18";"71";"[[8, 1], [9, 1], [13, 1], [12, 2], [12, 3], [6, 4], [8, 4], [9, 4], [12, 4], [7, 5], [15, 5], [12, 6], [14, 6], [10, 7], [12, 7], [10, 8], [11, 9], [15, 10], [13, 11], [13, 12]]";"20";"max_depth";"100";"2.0";"False";"262442";"2020-03-18 23:24:51.493730+00:00";"23401"
"18";"71";"[[8, 1], [9, 1], [13, 1], [12, 2], [12, 3], [6, 4], [8, 4], [9, 4], [12, 4], [7, 5], [15, 5], [12, 6], [14, 6], [10, 7], [12, 7], [10, 8], [11, 9], [15, 10], [13, 11], [13, 12]]";"20";"avg_depth";"100";"3.0";"False";"297677";"2020-03-18 23:24:30.534824+00:00";"23401"
"18";"71";"[[2, 1], [5, 1], [4, 2], [13, 2], [8, 3], [13, 3], [5, 4], [10, 4], [12, 4], [8, 5], [10, 6], [11, 7], [11, 8], [12, 8], [13, 8], [10, 9], [12, 9], [13, 9], [13, 10], [13, 12]]";"20";"max_depth";"100";"2.0";"False";"228445";"2020-03-18 23:09:24.320374+00:00";"23185"
"23";"41";"[[5, 1], [5, 2], [6, 2], [7, 2], [11, 2], [9, 3], [10, 3], [11, 3], [6, 4], [12, 4], [8, 5], [10, 5], [11, 5], [7, 6], [9, 7], [10, 7], [12, 7], [12, 8], [12, 9], [11, 10]]";"20";"max_depth";"100";"1.0";"False";"147543";"2020-03-18 21:01:41.598470+00:00";"23125"
"23";"41";"[[3, 1], [5, 1], [13, 1], [7, 2], [8, 2], [9, 2], [10, 2], [9, 3], [12, 3], [9, 4], [10, 4], [11, 4], [12, 5], [8, 6], [11, 6], [11, 7], [13, 7], [11, 9], [11, 10], [12, 10]]";"20";"max_depth";"100";"1.0";"False";"204013";"2020-03-18 21:01:41.568215+00:00";"23213"
"19";"45";"[[2, 1], [4, 1], [8, 1], [10, 1], [4, 2], [6, 2], [10, 2], [6, 3], [6, 4], [7, 4], [10, 4], [11, 4], [11, 5], [12, 5], [9, 7], [9, 8], [11, 8], [10, 9], [11, 9], [11, 10]]";"20";"max_depth";"100";"3.0";"False";"238968";"2020-03-18 21:01:41.550867+00:00";"23127"
"25";"38";"[[6, 1], [12, 1], [3, 2], [5, 2], [9, 2], [11, 2], [4, 3], [12, 3], [5, 4], [6, 4], [9, 5], [7, 6], [8, 6], [10, 6], [8, 7], [12, 7], [11, 9], [12, 9], [11, 10], [12, 11]]";"20";"max_depth";"100";"2.0";"False";"158543";"2020-03-18 21:01:41.520918+00:00";"23133"
"25";"38";"[[6, 1], [11, 1], [13, 1], [4, 3], [5, 3], [9, 3], [11, 3], [6, 4], [11, 4], [13, 4], [6, 5], [11, 5], [10, 6], [11, 6], [12, 6], [13, 6], [8, 7], [12, 7], [13, 8], [12, 9]]";"20";"max_depth";"100";"2.0";"False";"188898";"2020-03-18 21:01:41.493958+00:00";"23200"
"28";"37";"[[5, 1], [6, 1], [11, 1], [8, 2], [12, 2], [4, 3], [12, 3], [6, 4], [7, 4], [8, 4], [6, 5], [7, 6], [9, 6], [11, 6], [12, 7], [12, 8], [12, 9], [11, 10], [12, 10], [12, 11]]";"20";"max_depth";"100";"2.0";"False";"175593";"2020-03-18 21:01:41.476583+00:00";"23135"
"22";"41";"[[5, 1], [8, 1], [8, 2], [4, 3], [6, 3], [8, 3], [9, 3], [10, 3], [8, 4], [10, 4], [11, 4], [12, 4], [7, 5], [8, 5], [8, 6], [8, 7], [10, 8], [11, 9], [12, 9], [12, 11]]";"20";"max_depth";"100";"1.0";"False";"187386";"2020-03-18 21:01:41.451740+00:00";"23141"
"29";"35";"[[2, 1], [4, 1], [7, 1], [3, 2], [4, 2], [7, 2], [6, 3], [11, 3], [12, 3], [5, 4], [7, 5], [9, 6], [11, 6], [9, 7], [10, 8], [11, 9], [12, 9], [11, 10], [12, 10], [12, 11]]";"20";"max_depth";"100";"3.0";"False";"147118";"2020-03-18 21:01:41.429470+00:00";"23146"
"29";"35";"[[4, 1], [6, 1], [9, 1], [10, 1], [4, 2], [8, 2], [10, 2], [7, 3], [9, 3], [11, 4], [12, 4], [9, 5], [10, 5], [9, 7], [9, 8], [11, 8], [13, 8], [13, 9], [12, 10], [13, 11]]";"20";"max_depth";"100";"1.0";"False";"157065";"2020-03-18 21:01:41.399151+00:00";"23186"
"29";"35";"[[3, 1], [5, 1], [8, 1], [11, 1], [12, 1], [13, 1], [9, 2], [5, 3], [8, 3], [10, 4], [11, 4], [12, 4], [7, 6], [11, 6], [11, 7], [11, 8], [12, 8], [13, 10], [12, 11], [13, 11]]";"20";"max_depth";"100";"1.0";"False";"185160";"2020-03-18 21:01:41.381823+00:00";"23379"
"29";"35";"[[4, 1], [5, 1], [6, 1], [9, 1], [10, 1], [12, 1], [15, 1], [16, 1], [7, 2], [10, 2], [8, 3], [11, 3], [9, 5], [7, 6], [10, 6], [14, 6], [16, 7], [14, 9], [14, 10], [17, 14]]";"20";"max_depth";"100";"1.0";"False";"258069";"2020-03-18 21:01:41.349971+00:00";"23589"
