"job_id","puzzle_id","num_tiles","board_width","board_height","tiles","start","end","their_id"
"54112","54112","20","20","53","[{""X"":2,""Y"":1},{""X"":4,""Y"":1},{""X"":12,""Y"":1},{""X"":3,""Y"":2},{""X"":5,""Y"":2},{""X"":4,""Y"":3},{""X"":7,""Y"":3},{""X"":7,""Y"":4},{""X"":13,""Y"":4},{""X"":11,""Y"":5},{""X"":11,""Y"":6},{""X"":12,""Y"":6},{""X"":8,""Y"":7},{""X"":9,""Y"":7},{""X"":11,""Y"":7},{""X"":12,""Y"":7},{""X"":9,""Y"":8},{""X"":12,""Y"":9},{""X"":13,""Y"":9},{""X"":13,""Y"":11}]","","","23219"
"54102","54102","20","20","53","[{""X"":4,""Y"":1},{""X"":8,""Y"":1},{""X"":11,""Y"":1},{""X"":14,""Y"":1},{""X"":4,""Y"":2},{""X"":11,""Y"":2},{""X"":13,""Y"":2},{""X"":9,""Y"":3},{""X"":11,""Y"":3},{""X"":6,""Y"":4},{""X"":12,""Y"":4},{""X"":6,""Y"":5},{""X"":10,""Y"":5},{""X"":10,""Y"":6},{""X"":13,""Y"":6},{""X"":9,""Y"":7},{""X"":14,""Y"":8},{""X"":12,""Y"":11},{""X"":14,""Y"":11},{""X"":13,""Y"":12}]","","","23286"
"54092","54092","20","19","40","[{""X"":5,""Y"":1},{""X"":7,""Y"":1},{""X"":8,""Y"":1},{""X"":11,""Y"":1},{""X"":12,""Y"":1},{""X"":5,""Y"":2},{""X"":6,""Y"":2},{""X"":11,""Y"":2},{""X"":12,""Y"":2},{""X"":5,""Y"":3},{""X"":13,""Y"":3},{""X"":5,""Y"":4},{""X"":11,""Y"":4},{""X"":7,""Y"":5},{""X"":7,""Y"":6},{""X"":10,""Y"":7},{""X"":10,""Y"":8},{""X"":11,""Y"":8},{""X"":12,""Y"":8},{""X"":12,""Y"":10}]","","","23225"
"54082","54082","20","21","49","[{""X"":2,""Y"":1},{""X"":5,""Y"":1},{""X"":6,""Y"":1},{""X"":8,""Y"":1},{""X"":12,""Y"":1},{""X"":13,""Y"":1},{""X"":4,""Y"":3},{""X"":9,""Y"":3},{""X"":8,""Y"":4},{""X"":13,""Y"":4},{""X"":11,""Y"":5},{""X"":12,""Y"":5},{""X"":9,""Y"":6},{""X"":12,""Y"":6},{""X"":9,""Y"":8},{""X"":10,""Y"":8},{""X"":12,""Y"":9},{""X"":13,""Y"":9},{""X"":11,""Y"":10},{""X"":12,""Y"":11}]","","","23228"
"54072","54072","20","21","49","[{""X"":3,""Y"":1},{""X"":8,""Y"":1},{""X"":13,""Y"":1},{""X"":4,""Y"":2},{""X"":9,""Y"":2},{""X"":8,""Y"":3},{""X"":11,""Y"":3},{""X"":9,""Y"":4},{""X"":13,""Y"":4},{""X"":6,""Y"":5},{""X"":7,""Y"":5},{""X"":7,""Y"":6},{""X"":11,""Y"":6},{""X"":12,""Y"":6},{""X"":8,""Y"":7},{""X"":12,""Y"":7},{""X"":11,""Y"":9},{""X"":12,""Y"":9},{""X"":11,""Y"":10},{""X"":12,""Y"":11}]","","","23234"
"54062","54062","20","21","49","[{""X"":3,""Y"":1},{""X"":8,""Y"":1},{""X"":11,""Y"":1},{""X"":12,""Y"":1},{""X"":7,""Y"":2},{""X"":10,""Y"":2},{""X"":11,""Y"":2},{""X"":6,""Y"":3},{""X"":11,""Y"":3},{""X"":11,""Y"":4},{""X"":7,""Y"":6},{""X"":8,""Y"":6},{""X"":8,""Y"":7},{""X"":9,""Y"":7},{""X"":12,""Y"":7},{""X"":12,""Y"":8},{""X"":13,""Y"":8},{""X"":11,""Y"":9},{""X"":12,""Y"":10},{""X"":12,""Y"":11}]","","","23257"
"54052","54052","20","27","39","[{""X"":5,""Y"":1},{""X"":9,""Y"":1},{""X"":10,""Y"":1},{""X"":7,""Y"":2},{""X"":8,""Y"":2},{""X"":4,""Y"":3},{""X"":5,""Y"":3},{""X"":6,""Y"":3},{""X"":7,""Y"":3},{""X"":11,""Y"":3},{""X"":8,""Y"":5},{""X"":8,""Y"":6},{""X"":8,""Y"":7},{""X"":11,""Y"":7},{""X"":13,""Y"":7},{""X"":13,""Y"":8},{""X"":11,""Y"":9},{""X"":11,""Y"":10},{""X"":12,""Y"":11},{""X"":13,""Y"":11}]","","","23233"
"54042","54042","20","29","30","[{""X"":3,""Y"":1},{""X"":4,""Y"":1},{""X"":12,""Y"":1},{""X"":4,""Y"":2},{""X"":12,""Y"":2},{""X"":4,""Y"":3},{""X"":6,""Y"":3},{""X"":7,""Y"":3},{""X"":8,""Y"":3},{""X"":6,""Y"":4},{""X"":12,""Y"":4},{""X"":10,""Y"":5},{""X"":11,""Y"":5},{""X"":13,""Y"":5},{""X"":9,""Y"":6},{""X"":10,""Y"":6},{""X"":10,""Y"":7},{""X"":11,""Y"":8},{""X"":11,""Y"":10},{""X"":12,""Y"":10}]","","","23240"
"54032","54032","20","19","51","[{""X"":3,""Y"":1},{""X"":10,""Y"":1},{""X"":11,""Y"":1},{""X"":12,""Y"":1},{""X"":3,""Y"":2},{""X"":9,""Y"":2},{""X"":5,""Y"":4},{""X"":12,""Y"":4},{""X"":13,""Y"":4},{""X"":9,""Y"":5},{""X"":9,""Y"":6},{""X"":10,""Y"":6},{""X"":11,""Y"":6},{""X"":13,""Y"":6},{""X"":8,""Y"":7},{""X"":11,""Y"":7},{""X"":13,""Y"":7},{""X"":9,""Y"":8},{""X"":10,""Y"":8},{""X"":11,""Y"":10}]","","","23247"
"54022","54022","20","15","55","[{""X"":2,""Y"":1},{""X"":5,""Y"":1},{""X"":6,""Y"":1},{""X"":9,""Y"":1},{""X"":4,""Y"":2},{""X"":6,""Y"":2},{""X"":7,""Y"":2},{""X"":8,""Y"":2},{""X"":10,""Y"":3},{""X"":13,""Y"":3},{""X"":7,""Y"":4},{""X"":10,""Y"":4},{""X"":11,""Y"":4},{""X"":9,""Y"":5},{""X"":11,""Y"":5},{""X"":10,""Y"":7},{""X"":12,""Y"":7},{""X"":10,""Y"":9},{""X"":12,""Y"":9},{""X"":12,""Y"":10}]","","","23250"
"54012","54012","20","22","38","[{""X"":10,""Y"":1},{""X"":13,""Y"":1},{""X"":7,""Y"":2},{""X"":10,""Y"":2},{""X"":11,""Y"":2},{""X"":6,""Y"":3},{""X"":11,""Y"":3},{""X"":12,""Y"":3},{""X"":7,""Y"":4},{""X"":10,""Y"":4},{""X"":11,""Y"":4},{""X"":13,""Y"":4},{""X"":7,""Y"":5},{""X"":10,""Y"":5},{""X"":7,""Y"":6},{""X"":8,""Y"":6},{""X"":13,""Y"":6},{""X"":11,""Y"":7},{""X"":9,""Y"":8},{""X"":13,""Y"":8}]","","","23252"
"54002","54002","20","27","36","[{""X"":6,""Y"":1},{""X"":8,""Y"":1},{""X"":13,""Y"":1},{""X"":3,""Y"":2},{""X"":4,""Y"":2},{""X"":9,""Y"":2},{""X"":11,""Y"":2},{""X"":12,""Y"":2},{""X"":8,""Y"":3},{""X"":9,""Y"":3},{""X"":11,""Y"":3},{""X"":12,""Y"":5},{""X"":8,""Y"":7},{""X"":9,""Y"":7},{""X"":9,""Y"":8},{""X"":10,""Y"":8},{""X"":10,""Y"":9},{""X"":11,""Y"":9},{""X"":12,""Y"":10},{""X"":13,""Y"":11}]","","","23256"
"53992","53992","20","13","69","[{""X"":2,""Y"":1},{""X"":4,""Y"":1},{""X"":10,""Y"":1},{""X"":8,""Y"":2},{""X"":9,""Y"":2},{""X"":10,""Y"":2},{""X"":11,""Y"":2},{""X"":4,""Y"":3},{""X"":8,""Y"":3},{""X"":9,""Y"":4},{""X"":10,""Y"":4},{""X"":11,""Y"":4},{""X"":13,""Y"":4},{""X"":13,""Y"":5},{""X"":8,""Y"":6},{""X"":8,""Y"":7},{""X"":12,""Y"":8},{""X"":13,""Y"":8},{""X"":12,""Y"":9},{""X"":12,""Y"":10}]","","","23259"
"53982","53982","20","19","56","[{""X"":9,""Y"":2},{""X"":11,""Y"":2},{""X"":8,""Y"":3},{""X"":9,""Y"":3},{""X"":11,""Y"":3},{""X"":12,""Y"":3},{""X"":6,""Y"":4},{""X"":7,""Y"":4},{""X"":10,""Y"":4},{""X"":11,""Y"":4},{""X"":12,""Y"":4},{""X"":6,""Y"":5},{""X"":7,""Y"":6},{""X"":11,""Y"":6},{""X"":8,""Y"":7},{""X"":12,""Y"":7},{""X"":9,""Y"":8},{""X"":12,""Y"":9},{""X"":13,""Y"":10},{""X"":12,""Y"":11}]","","","23263"
"53972","53972","20","19","56","[{""X"":3,""Y"":1},{""X"":9,""Y"":1},{""X"":13,""Y"":1},{""X"":5,""Y"":2},{""X"":6,""Y"":2},{""X"":8,""Y"":2},{""X"":12,""Y"":3},{""X"":13,""Y"":3},{""X"":10,""Y"":4},{""X"":12,""Y"":4},{""X"":14,""Y"":4},{""X"":8,""Y"":6},{""X"":9,""Y"":6},{""X"":10,""Y"":6},{""X"":11,""Y"":6},{""X"":9,""Y"":8},{""X"":12,""Y"":8},{""X"":13,""Y"":8},{""X"":14,""Y"":9},{""X"":13,""Y"":12}]","","","23363"
"53962","53962","20","19","56","[{""X"":4,""Y"":1},{""X"":5,""Y"":1},{""X"":14,""Y"":1},{""X"":11,""Y"":2},{""X"":4,""Y"":3},{""X"":5,""Y"":3},{""X"":12,""Y"":3},{""X"":14,""Y"":3},{""X"":5,""Y"":4},{""X"":9,""Y"":4},{""X"":14,""Y"":4},{""X"":7,""Y"":5},{""X"":7,""Y"":6},{""X"":10,""Y"":6},{""X"":11,""Y"":6},{""X"":12,""Y"":7},{""X"":9,""Y"":8},{""X"":15,""Y"":8},{""X"":13,""Y"":11},{""X"":15,""Y"":12}]","","","23398"
"53952","53952","20","16","64","[{""X"":3,""Y"":1},{""X"":8,""Y"":1},{""X"":13,""Y"":1},{""X"":7,""Y"":2},{""X"":11,""Y"":2},{""X"":5,""Y"":3},{""X"":10,""Y"":3},{""X"":11,""Y"":3},{""X"":12,""Y"":3},{""X"":8,""Y"":4},{""X"":9,""Y"":4},{""X"":11,""Y"":4},{""X"":11,""Y"":5},{""X"":10,""Y"":6},{""X"":13,""Y"":6},{""X"":11,""Y"":7},{""X"":11,""Y"":8},{""X"":13,""Y"":9},{""X"":12,""Y"":10},{""X"":13,""Y"":11}]","","","23264"
"53942","53942","20","31","32","[{""X"":4,""Y"":1},{""X"":12,""Y"":1},{""X"":7,""Y"":2},{""X"":6,""Y"":3},{""X"":9,""Y"":3},{""X"":5,""Y"":4},{""X"":6,""Y"":4},{""X"":7,""Y"":4},{""X"":8,""Y"":4},{""X"":11,""Y"":4},{""X"":11,""Y"":5},{""X"":13,""Y"":5},{""X"":8,""Y"":6},{""X"":10,""Y"":6},{""X"":12,""Y"":6},{""X"":8,""Y"":7},{""X"":13,""Y"":7},{""X"":13,""Y"":8},{""X"":12,""Y"":9},{""X"":11,""Y"":10}]","","","23276"
"53932","53932","20","19","48","[{""X"":2,""Y"":1},{""X"":4,""Y"":1},{""X"":9,""Y"":1},{""X"":12,""Y"":1},{""X"":7,""Y"":2},{""X"":14,""Y"":2},{""X"":5,""Y"":3},{""X"":9,""Y"":3},{""X"":11,""Y"":3},{""X"":9,""Y"":4},{""X"":13,""Y"":4},{""X"":8,""Y"":5},{""X"":9,""Y"":5},{""X"":11,""Y"":5},{""X"":13,""Y"":5},{""X"":8,""Y"":6},{""X"":9,""Y"":7},{""X"":14,""Y"":7},{""X"":11,""Y"":10},{""X"":13,""Y"":12}]","","","23283"
"53922","53922","20","19","53","[{""X"":2,""Y"":1},{""X"":4,""Y"":1},{""X"":5,""Y"":1},{""X"":8,""Y"":1},{""X"":12,""Y"":1},{""X"":5,""Y"":2},{""X"":6,""Y"":3},{""X"":10,""Y"":3},{""X"":13,""Y"":3},{""X"":6,""Y"":4},{""X"":11,""Y"":4},{""X"":11,""Y"":5},{""X"":12,""Y"":5},{""X"":8,""Y"":7},{""X"":12,""Y"":7},{""X"":14,""Y"":7},{""X"":11,""Y"":8},{""X"":12,""Y"":9},{""X"":13,""Y"":10},{""X"":12,""Y"":11}]","","","23284"
"53912","53912","20","31","37","[{""X"":9,""Y"":1},{""X"":11,""Y"":1},{""X"":9,""Y"":2},{""X"":8,""Y"":3},{""X"":11,""Y"":3},{""X"":14,""Y"":3},{""X"":7,""Y"":4},{""X"":14,""Y"":4},{""X"":8,""Y"":5},{""X"":10,""Y"":5},{""X"":8,""Y"":6},{""X"":9,""Y"":6},{""X"":10,""Y"":6},{""X"":13,""Y"":6},{""X"":11,""Y"":7},{""X"":13,""Y"":7},{""X"":14,""Y"":7},{""X"":10,""Y"":9},{""X"":12,""Y"":9},{""X"":12,""Y"":11}]","","","23287"
"53902","53902","20","30","38","[{""X"":3,""Y"":1},{""X"":14,""Y"":1},{""X"":8,""Y"":2},{""X"":10,""Y"":2},{""X"":4,""Y"":3},{""X"":6,""Y"":3},{""X"":10,""Y"":3},{""X"":14,""Y"":3},{""X"":12,""Y"":4},{""X"":14,""Y"":4},{""X"":10,""Y"":5},{""X"":14,""Y"":5},{""X"":13,""Y"":6},{""X"":9,""Y"":7},{""X"":9,""Y"":8},{""X"":10,""Y"":8},{""X"":14,""Y"":8},{""X"":11,""Y"":9},{""X"":13,""Y"":9},{""X"":14,""Y"":10}]","","","23288"
"53892","53892","20","17","71","[{""X"":6,""Y"":1},{""X"":9,""Y"":1},{""X"":5,""Y"":2},{""X"":8,""Y"":2},{""X"":13,""Y"":2},{""X"":4,""Y"":3},{""X"":11,""Y"":3},{""X"":9,""Y"":4},{""X"":7,""Y"":5},{""X"":9,""Y"":5},{""X"":13,""Y"":5},{""X"":10,""Y"":6},{""X"":13,""Y"":6},{""X"":9,""Y"":7},{""X"":10,""Y"":7},{""X"":10,""Y"":8},{""X"":12,""Y"":8},{""X"":13,""Y"":9},{""X"":14,""Y"":12},{""X"":14,""Y"":13}]","","","23291"
"53882","53882","20","19","61","[{""X"":8,""Y"":1},{""X"":13,""Y"":1},{""X"":13,""Y"":2},{""X"":6,""Y"":3},{""X"":8,""Y"":3},{""X"":13,""Y"":3},{""X"":14,""Y"":3},{""X"":5,""Y"":4},{""X"":8,""Y"":4},{""X"":14,""Y"":4},{""X"":10,""Y"":5},{""X"":11,""Y"":5},{""X"":14,""Y"":5},{""X"":10,""Y"":6},{""X"":13,""Y"":6},{""X"":10,""Y"":7},{""X"":13,""Y"":7},{""X"":12,""Y"":9},{""X"":13,""Y"":11},{""X"":13,""Y"":12}]","","","23294"
"53872","53872","20","25","53","[{""X"":7,""Y"":1},{""X"":5,""Y"":3},{""X"":7,""Y"":3},{""X"":8,""Y"":3},{""X"":13,""Y"":3},{""X"":10,""Y"":4},{""X"":14,""Y"":4},{""X"":9,""Y"":5},{""X"":10,""Y"":5},{""X"":11,""Y"":5},{""X"":10,""Y"":6},{""X"":11,""Y"":6},{""X"":14,""Y"":6},{""X"":11,""Y"":7},{""X"":13,""Y"":7},{""X"":9,""Y"":8},{""X"":10,""Y"":9},{""X"":12,""Y"":9},{""X"":13,""Y"":11},{""X"":14,""Y"":13}]","","","23295"
"53862","53862","20","17","70","[{""X"":3,""Y"":1},{""X"":4,""Y"":1},{""X"":9,""Y"":1},{""X"":14,""Y"":1},{""X"":9,""Y"":2},{""X"":14,""Y"":2},{""X"":9,""Y"":3},{""X"":10,""Y"":3},{""X"":12,""Y"":3},{""X"":13,""Y"":3},{""X"":14,""Y"":3},{""X"":8,""Y"":4},{""X"":13,""Y"":5},{""X"":13,""Y"":6},{""X"":13,""Y"":8},{""X"":10,""Y"":9},{""X"":12,""Y"":10},{""X"":14,""Y"":10},{""X"":13,""Y"":11},{""X"":14,""Y"":12}]","","","23296"
"53852","53852","20","17","70","[{""X"":14,""Y"":1},{""X"":12,""Y"":2},{""X"":4,""Y"":3},{""X"":9,""Y"":3},{""X"":14,""Y"":3},{""X"":7,""Y"":4},{""X"":9,""Y"":4},{""X"":11,""Y"":4},{""X"":7,""Y"":5},{""X"":12,""Y"":5},{""X"":13,""Y"":5},{""X"":9,""Y"":6},{""X"":10,""Y"":6},{""X"":8,""Y"":7},{""X"":9,""Y"":7},{""X"":14,""Y"":7},{""X"":12,""Y"":8},{""X"":14,""Y"":9},{""X"":11,""Y"":10},{""X"":14,""Y"":10}]","","","23350"
"53842","53842","20","17","70","[{""X"":14,""Y"":1},{""X"":3,""Y"":2},{""X"":5,""Y"":2},{""X"":12,""Y"":2},{""X"":15,""Y"":2},{""X"":7,""Y"":3},{""X"":8,""Y"":3},{""X"":12,""Y"":3},{""X"":14,""Y"":3},{""X"":5,""Y"":4},{""X"":8,""Y"":4},{""X"":11,""Y"":4},{""X"":14,""Y"":4},{""X"":13,""Y"":7},{""X"":14,""Y"":7},{""X"":10,""Y"":9},{""X"":11,""Y"":9},{""X"":12,""Y"":11},{""X"":15,""Y"":11},{""X"":13,""Y"":12}]","","","23450"
"52519","52519","20","20","41","[{""X"":3,""Y"":1},{""X"":7,""Y"":1},{""X"":9,""Y"":1},{""X"":11,""Y"":1},{""X"":3,""Y"":2},{""X"":4,""Y"":3},{""X"":5,""Y"":3},{""X"":8,""Y"":3},{""X"":11,""Y"":3},{""X"":12,""Y"":3},{""X"":9,""Y"":4},{""X"":11,""Y"":4},{""X"":6,""Y"":5},{""X"":9,""Y"":5},{""X"":8,""Y"":6},{""X"":11,""Y"":6},{""X"":9,""Y"":7},{""X"":10,""Y"":8},{""X"":12,""Y"":10},{""X"":12,""Y"":11}]","","","23171"
"52514","52514","20","15","73","[{""X"":11,""Y"":1},{""X"":12,""Y"":1},{""X"":6,""Y"":2},{""X"":8,""Y"":2},{""X"":13,""Y"":2},{""X"":5,""Y"":3},{""X"":11,""Y"":3},{""X"":13,""Y"":3},{""X"":6,""Y"":4},{""X"":11,""Y"":4},{""X"":6,""Y"":5},{""X"":7,""Y"":6},{""X"":8,""Y"":6},{""X"":11,""Y"":6},{""X"":9,""Y"":8},{""X"":12,""Y"":8},{""X"":13,""Y"":8},{""X"":13,""Y"":9},{""X"":12,""Y"":10},{""X"":14,""Y"":12}]","","","23374"
"52509","52509","20","15","73","[{""X"":9,""Y"":1},{""X"":6,""Y"":2},{""X"":7,""Y"":2},{""X"":5,""Y"":3},{""X"":12,""Y"":3},{""X"":13,""Y"":3},{""X"":8,""Y"":4},{""X"":12,""Y"":4},{""X"":7,""Y"":5},{""X"":10,""Y"":5},{""X"":12,""Y"":5},{""X"":11,""Y"":6},{""X"":12,""Y"":6},{""X"":13,""Y"":6},{""X"":9,""Y"":7},{""X"":12,""Y"":7},{""X"":10,""Y"":8},{""X"":11,""Y"":8},{""X"":13,""Y"":8},{""X"":11,""Y"":10}]","","","23271"
"52504","52504","20","15","73","[{""X"":9,""Y"":1},{""X"":11,""Y"":1},{""X"":12,""Y"":1},{""X"":6,""Y"":2},{""X"":9,""Y"":2},{""X"":7,""Y"":3},{""X"":8,""Y"":4},{""X"":6,""Y"":5},{""X"":9,""Y"":5},{""X"":12,""Y"":5},{""X"":10,""Y"":6},{""X"":11,""Y"":6},{""X"":9,""Y"":7},{""X"":11,""Y"":7},{""X"":12,""Y"":7},{""X"":11,""Y"":8},{""X"":10,""Y"":9},{""X"":11,""Y"":9},{""X"":12,""Y"":9},{""X"":11,""Y"":10}]","","","23168"
"52499","52499","20","27","37","[{""X"":5,""Y"":1},{""X"":13,""Y"":1},{""X"":9,""Y"":2},{""X"":12,""Y"":2},{""X"":12,""Y"":3},{""X"":13,""Y"":3},{""X"":6,""Y"":4},{""X"":9,""Y"":4},{""X"":11,""Y"":4},{""X"":12,""Y"":4},{""X"":13,""Y"":4},{""X"":8,""Y"":5},{""X"":10,""Y"":5},{""X"":11,""Y"":5},{""X"":11,""Y"":6},{""X"":8,""Y"":7},{""X"":9,""Y"":8},{""X"":10,""Y"":9},{""X"":11,""Y"":9},{""X"":12,""Y"":11}]","","","23280"
"52494","52494","20","27","37","[{""X"":2,""Y"":1},{""X"":12,""Y"":1},{""X"":7,""Y"":2},{""X"":9,""Y"":2},{""X"":5,""Y"":3},{""X"":10,""Y"":3},{""X"":5,""Y"":4},{""X"":9,""Y"":5},{""X"":10,""Y"":5},{""X"":11,""Y"":5},{""X"":12,""Y"":5},{""X"":9,""Y"":6},{""X"":11,""Y"":6},{""X"":8,""Y"":7},{""X"":9,""Y"":7},{""X"":11,""Y"":7},{""X"":12,""Y"":7},{""X"":9,""Y"":8},{""X"":12,""Y"":8},{""X"":11,""Y"":10}]","","","23163"
"52488","52488","20","21","47","[{""X"":6,""Y"":1},{""X"":12,""Y"":1},{""X"":5,""Y"":2},{""X"":7,""Y"":2},{""X"":10,""Y"":2},{""X"":4,""Y"":3},{""X"":5,""Y"":3},{""X"":10,""Y"":3},{""X"":12,""Y"":3},{""X"":5,""Y"":4},{""X"":7,""Y"":4},{""X"":12,""Y"":4},{""X"":12,""Y"":5},{""X"":12,""Y"":6},{""X"":11,""Y"":7},{""X"":10,""Y"":8},{""X"":12,""Y"":8},{""X"":11,""Y"":9},{""X"":12,""Y"":10},{""X"":12,""Y"":11}]","","","23160"
"52483","52483","20","20","44","[{""X"":3,""Y"":1},{""X"":4,""Y"":1},{""X"":6,""Y"":1},{""X"":8,""Y"":1},{""X"":5,""Y"":2},{""X"":6,""Y"":3},{""X"":10,""Y"":3},{""X"":11,""Y"":3},{""X"":6,""Y"":4},{""X"":9,""Y"":4},{""X"":10,""Y"":4},{""X"":12,""Y"":4},{""X"":7,""Y"":5},{""X"":12,""Y"":5},{""X"":11,""Y"":6},{""X"":9,""Y"":7},{""X"":10,""Y"":8},{""X"":11,""Y"":8},{""X"":12,""Y"":8},{""X"":12,""Y"":11}]","","","23148"
"52478","52478","20","29","35","[{""X"":4,""Y"":1},{""X"":5,""Y"":1},{""X"":6,""Y"":1},{""X"":9,""Y"":1},{""X"":10,""Y"":1},{""X"":12,""Y"":1},{""X"":15,""Y"":1},{""X"":16,""Y"":1},{""X"":7,""Y"":2},{""X"":10,""Y"":2},{""X"":8,""Y"":3},{""X"":11,""Y"":3},{""X"":9,""Y"":5},{""X"":7,""Y"":6},{""X"":10,""Y"":6},{""X"":14,""Y"":6},{""X"":16,""Y"":7},{""X"":14,""Y"":9},{""X"":14,""Y"":10},{""X"":17,""Y"":14}]","","","23589"
"52473","52473","20","29","35","[{""X"":3,""Y"":1},{""X"":5,""Y"":1},{""X"":8,""Y"":1},{""X"":11,""Y"":1},{""X"":12,""Y"":1},{""X"":13,""Y"":1},{""X"":9,""Y"":2},{""X"":5,""Y"":3},{""X"":8,""Y"":3},{""X"":10,""Y"":4},{""X"":11,""Y"":4},{""X"":12,""Y"":4},{""X"":7,""Y"":6},{""X"":11,""Y"":6},{""X"":11,""Y"":7},{""X"":11,""Y"":8},{""X"":12,""Y"":8},{""X"":13,""Y"":10},{""X"":12,""Y"":11},{""X"":13,""Y"":11}]","","","23379"
"52468","52468","20","29","35","[{""X"":4,""Y"":1},{""X"":6,""Y"":1},{""X"":9,""Y"":1},{""X"":10,""Y"":1},{""X"":4,""Y"":2},{""X"":8,""Y"":2},{""X"":10,""Y"":2},{""X"":7,""Y"":3},{""X"":9,""Y"":3},{""X"":11,""Y"":4},{""X"":12,""Y"":4},{""X"":9,""Y"":5},{""X"":10,""Y"":5},{""X"":9,""Y"":7},{""X"":9,""Y"":8},{""X"":11,""Y"":8},{""X"":13,""Y"":8},{""X"":13,""Y"":9},{""X"":12,""Y"":10},{""X"":13,""Y"":11}]","","","23186"
"52463","52463","20","29","35","[{""X"":2,""Y"":1},{""X"":4,""Y"":1},{""X"":7,""Y"":1},{""X"":3,""Y"":2},{""X"":4,""Y"":2},{""X"":7,""Y"":2},{""X"":6,""Y"":3},{""X"":11,""Y"":3},{""X"":12,""Y"":3},{""X"":5,""Y"":4},{""X"":7,""Y"":5},{""X"":9,""Y"":6},{""X"":11,""Y"":6},{""X"":9,""Y"":7},{""X"":10,""Y"":8},{""X"":11,""Y"":9},{""X"":12,""Y"":9},{""X"":11,""Y"":10},{""X"":12,""Y"":10},{""X"":12,""Y"":11}]","","","23146"
"52458","52458","20","22","41","[{""X"":5,""Y"":1},{""X"":8,""Y"":1},{""X"":8,""Y"":2},{""X"":4,""Y"":3},{""X"":6,""Y"":3},{""X"":8,""Y"":3},{""X"":9,""Y"":3},{""X"":10,""Y"":3},{""X"":8,""Y"":4},{""X"":10,""Y"":4},{""X"":11,""Y"":4},{""X"":12,""Y"":4},{""X"":7,""Y"":5},{""X"":8,""Y"":5},{""X"":8,""Y"":6},{""X"":8,""Y"":7},{""X"":10,""Y"":8},{""X"":11,""Y"":9},{""X"":12,""Y"":9},{""X"":12,""Y"":11}]","","","23141"
"52453","52453","20","28","37","[{""X"":5,""Y"":1},{""X"":6,""Y"":1},{""X"":11,""Y"":1},{""X"":8,""Y"":2},{""X"":12,""Y"":2},{""X"":4,""Y"":3},{""X"":12,""Y"":3},{""X"":6,""Y"":4},{""X"":7,""Y"":4},{""X"":8,""Y"":4},{""X"":6,""Y"":5},{""X"":7,""Y"":6},{""X"":9,""Y"":6},{""X"":11,""Y"":6},{""X"":12,""Y"":7},{""X"":12,""Y"":8},{""X"":12,""Y"":9},{""X"":11,""Y"":10},{""X"":12,""Y"":10},{""X"":12,""Y"":11}]","","","23135"
"52448","52448","20","25","38","[{""X"":6,""Y"":1},{""X"":11,""Y"":1},{""X"":13,""Y"":1},{""X"":4,""Y"":3},{""X"":5,""Y"":3},{""X"":9,""Y"":3},{""X"":11,""Y"":3},{""X"":6,""Y"":4},{""X"":11,""Y"":4},{""X"":13,""Y"":4},{""X"":6,""Y"":5},{""X"":11,""Y"":5},{""X"":10,""Y"":6},{""X"":11,""Y"":6},{""X"":12,""Y"":6},{""X"":13,""Y"":6},{""X"":8,""Y"":7},{""X"":12,""Y"":7},{""X"":13,""Y"":8},{""X"":12,""Y"":9}]","","","23200"
"52443","52443","20","25","38","[{""X"":6,""Y"":1},{""X"":12,""Y"":1},{""X"":3,""Y"":2},{""X"":5,""Y"":2},{""X"":9,""Y"":2},{""X"":11,""Y"":2},{""X"":4,""Y"":3},{""X"":12,""Y"":3},{""X"":5,""Y"":4},{""X"":6,""Y"":4},{""X"":9,""Y"":5},{""X"":7,""Y"":6},{""X"":8,""Y"":6},{""X"":10,""Y"":6},{""X"":8,""Y"":7},{""X"":12,""Y"":7},{""X"":11,""Y"":9},{""X"":12,""Y"":9},{""X"":11,""Y"":10},{""X"":12,""Y"":11}]","","","23133"
"52438","52438","20","19","45","[{""X"":2,""Y"":1},{""X"":4,""Y"":1},{""X"":8,""Y"":1},{""X"":10,""Y"":1},{""X"":4,""Y"":2},{""X"":6,""Y"":2},{""X"":10,""Y"":2},{""X"":6,""Y"":3},{""X"":6,""Y"":4},{""X"":7,""Y"":4},{""X"":10,""Y"":4},{""X"":11,""Y"":4},{""X"":11,""Y"":5},{""X"":12,""Y"":5},{""X"":9,""Y"":7},{""X"":9,""Y"":8},{""X"":11,""Y"":8},{""X"":10,""Y"":9},{""X"":11,""Y"":9},{""X"":11,""Y"":10}]","","","23127"
"52433","52433","20","23","41","[{""X"":3,""Y"":1},{""X"":5,""Y"":1},{""X"":13,""Y"":1},{""X"":7,""Y"":2},{""X"":8,""Y"":2},{""X"":9,""Y"":2},{""X"":10,""Y"":2},{""X"":9,""Y"":3},{""X"":12,""Y"":3},{""X"":9,""Y"":4},{""X"":10,""Y"":4},{""X"":11,""Y"":4},{""X"":12,""Y"":5},{""X"":8,""Y"":6},{""X"":11,""Y"":6},{""X"":11,""Y"":7},{""X"":13,""Y"":7},{""X"":11,""Y"":9},{""X"":11,""Y"":10},{""X"":12,""Y"":10}]","","","23213"
